iteration,best_fitness,mean_fitness,std_fitness,best_directivity_dbi,inertia_weight
64,20.447618020404374,20.446610824277904,0.004456649629751714,20.447618020404374,0.6866666666666666
65,20.447618020404374,20.44729610370349,0.0005895886486792472,20.447618020404374,0.6833333333333333
66,20.447618020404374,20.447200578822564,0.0010789035913390498,20.447618020404374,0.68
67,20.447618020404374,20.447192797864286,0.0017023187859822203,20.447618020404374,0.6766666666666667
68,20.447618020404374,20.447226124007063,0.0014725713665875815,20.447618020404374,0.6733333333333333
69,20.447618020404374,20.446905778227734,0.0042029757684378865,20.447618020404374,0.67
70,20.447618020404374,20.446579624715035,0.00655115211051042,20.447618020404374,0.6666666666666667
71,20.447618020404374,20.44743705895227,0.0007501710538034978,20.447618020404374,0.6633333333333333
72,20.447618020404374,20.447007180009297,0.0038989308488484413,20.447618020404374,0.66
73,20.447618020404374,20.44646247629918,0.007821250456166998,20.447618020404374,0.6566666666666667
74,20.447618020404374,20.447404320468465,0.0012609228291975579,20.447618020404374,0.6533333333333333
75,20.447618020404374,20.447405618694635,0.0012518785130972414,20.447618020404374,0.65
76,20.447618020404374,20.4474016586878,0.0014544412432948262,20.447618020404374,0.6466666666666667
77,20.447618020404374,20.44748661962031,0.0007275929544009238,20.447618020404374,0.6433333333333333
78,20.447618020404374,20.447536511423326,0.0003983852688232775,20.447618020404374,0.64
79,20.447618020404374,20.447569610674527,0.00024957343231765027,20.447618020404374,0.6366666666666667
