generation,best_fitness,mean_fitness,std_fitness,best_directivity_dbi
0,19.76153937536543,18.185539239217913,0.9369097228375772,19.76153937536543
1,19.88466375534302,18.9961706063197,0.7513141643340162,19.88466375534302
2,19.92991663588913,19.521296321589713,0.3305028102872679,19.92991663588913
3,20.004163383572195,19.769370190456733,0.1754616972567048,20.004163383572195
4,20.048988761644054,19.88737325676762,0.08376581890767959,20.048988761644054
5,20.125944429509307,19.92238442912685,0.10104608274677242,20.125944429509307
6,20.15538521417597,19.91118903480961,0.12311054147997243,20.15538521417597
7,20.16025479949667,19.963062485134202,0.143212177235732,20.16025479949667
8,20.16025479949667,20.00689907411907,0.12962426259887838,20.16025479949667
9,20.197751441822245,20.077964434522254,0.09850237745357734,20.197751441822245
10,20.217623358076292,20.120434705371657,0.05834261784880281,20.217623358076292
11,20.25553553978543,20.14641136818484,0.088216762095277,20.25553553978543
12,20.25553553978543,20.180991731484685,0.08099482978673134,20.25553553978543
13,20.26857784058428,20.208828755820473,0.06637077337318534,20.26857784058428
14,20.27495049757265,20.20832869909922,0.08892797305885027,20.27495049757265
15,20.291161971869673,20.23593045656746,0.042924681344706665,20.291161971869673
16,20.311717252358378,20.23699348588211,0.05476364881830744,20.311717252358378
17,20.311717252358378,20.2697919252505,0.02560343802551441,20.311717252358378
18,20.323492530347554,20.267196505721973,0.07710661154758913,20.323492530347554
19,20.32915690105398,20.24518352622282,0.15265286261093466,20.32915690105398
20,20.32915690105398,20.279950316465765,0.06004884106732177,20.32915690105398
21,20.32915690105398,20.291387946255217,0.04000708793668342,20.32915690105398
22,20.344643656283317,20.290372156346116,0.10312685108486785,20.344643656283317
23,20.344643656283317,20.29819965370733,0.06421964176274711,20.344643656283317
24,20.351462789124458,20.319467257765254,0.026337290270023895,20.351462789124458
25,20.3622572592371,20.314653408957117,0.06344296848456843,20.3622572592371
26,20.36901256326601,20.316161215003298,0.09216029778550464,20.36901256326601
27,20.36901256326601,20.314284768108163,0.09995787189286923,20.36901256326601
28,20.378442374032915,20.34545277649944,0.02264040235554049,20.378442374032915
29,20.387377731799567,20.34361915436338,0.07034067399611645,20.387377731799567
30,20.387377731799567,20.33215620418347,0.12472075099083403,20.387377731799567
31,20.392148825457348,20.354943118151226,0.08768907205112862,20.392148825457348
32,20.396873389331954,20.37721808080948,0.014297440645037962,20.396873389331954
33,20.398503935480772,20.361409272197317,0.07988591917002448,20.398503935480772
34,20.39975365148433,20.344859759718286,0.15682323044162402,20.39975365148433
35,20.408767877729296,20.38096311056894,0.03404747284855968,20.408767877729296
36,20.410369503062945,20.37486762815895,0.0649004527409523,20.410369503062945
37,20.4149927575758,20.372966935304625,0.08789994772170728,20.4149927575758
38,20.421027277389054,20.38642304201984,0.056186942578460734,20.421027277389054
39,20.422077763027545,20.398980709749353,0.03850881990919955,20.422077763027545
40,20.42527474329601,20.396778916306925,0.058848839855134394,20.42527474329601
41,20.42829979889579,20.407074417874142,0.019413074411026673,20.42829979889579
42,20.42829979889579,20.397221239183786,0.05134793900271262,20.42829979889579
43,20.42829979889579,20.40287000086402,0.04412562720169002,20.42829979889579
44,20.42829979889579,20.410427052087634,0.0215590783688805,20.42829979889579
45,20.43112763674657,20.39385720333316,0.06617254498344755,20.43112763674657
46,20.43169237318104,20.408066182518077,0.037089398863612164,20.43169237318104
47,20.43252622860333,20.416320700443066,0.013600585458275593,20.43252622860333
48,20.43522052829946,20.398628265441808,0.07196548130469298,20.43522052829946
49,20.43796581476527,20.416369727256846,0.03432776002243667,20.43796581476527
50,20.43796581476527,20.418250360703897,0.03025606446897598,20.43796581476527
51,20.43796581476527,20.420437430651084,0.033522521603740064,20.43796581476527
52,20.43799610852103,20.418526292435693,0.04070018701760821,20.43799610852103
53,20.43905137607025,20.42508190310752,0.014260867538543857,20.43905137607025
54,20.439457869891577,20.421118769175578,0.03395056114983318,20.439457869891577
55,20.441907677460858,20.42055927567646,0.04995666719881974,20.441907677460858
56,20.441907677460858,20.416510438707597,0.08072088099666778,20.441907677460858
57,20.441907677460858,20.42465305390166,0.02690623256900672,20.441907677460858
58,20.443491919323176,20.387853316558694,0.14799061648298578,20.443491919323176
59,20.443491919323176,20.406106440093513,0.10845049395472,20.443491919323176
60,20.443491919323176,20.425629506387377,0.03431473272155693,20.443491919323176
61,20.443828498220313,20.428867757908296,0.021168120622575698,20.443828498220313
62,20.443828498220313,20.427286538712387,0.03551471004757041,20.443828498220313
63,20.445374283163673,20.430400398549942,0.016024424518481812,20.445374283163673
64,20.445374283163673,20.418569234008295,0.0491017264833533,20.445374283163673
65,20.445374283163673,20.420862657055665,0.05297492267468341,20.445374283163673
66,20.445374283163673,20.41011565358855,0.08752958778242224,20.445374283163673
67,20.445374283163673,20.43095410030197,0.01564161665405531,20.445374283163673
68,20.446240590877327,20.40353531451868,0.10534154979524815,20.446240590877327
69,20.446240590877327,20.41148783963309,0.10977217340655084,20.446240590877327
70,20.446240590877327,20.410156820397944,0.07145905686402287,20.446240590877327
71,20.446240590877327,20.418623765495017,0.05954545864348155,20.446240590877327
72,20.446240590877327,20.426908865088947,0.03269843702156468,20.446240590877327
73,20.446240590877327,20.42185149652009,0.04878248189953825,20.446240590877327
74,20.446770357812195,20.414279233875327,0.10458222898579599,20.446770357812195
75,20.446770357812195,20.426310864073915,0.05217301324057627,20.446770357812195
76,20.44686836712712,20.417750828030673,0.09797162699855681,20.44686836712712
77,20.44686836712712,20.435086226427867,0.0104592846216,20.44686836712712
78,20.446948588969697,20.416440276542957,0.07045639075971395,20.446948588969697
79,20.446948588969697,20.416816395718353,0.06607841993613814,20.446948588969697
80,20.447146827293516,20.43334114681284,0.03141656237831819,20.447146827293516
81,20.447287270912057,20.389956209762506,0.11768892815642812,20.447287270912057
82,20.44731815887369,20.428029365826617,0.04890175472151712,20.44731815887369
83,20.447762779949954,20.420709196794903,0.0650430708811667,20.447762779949954
84,20.447942173058628,20.412642247425406,0.11506251456439788,20.447942173058628
85,20.44877392965471,20.416276709442506,0.07731417555706667,20.44877392965471
86,20.44919692942054,20.418458508573988,0.08668768368533633,20.44919692942054
87,20.44919692942054,20.42853763531468,0.05266631484173304,20.44919692942054
88,20.44937779065706,20.404961896367706,0.10687479811752974,20.44937779065706
89,20.44937779065706,20.430788301003297,0.040573825529395174,20.44937779065706
90,20.44937779065706,20.424304126843005,0.07468608899790596,20.44937779065706
91,20.45019481288147,20.437049200740645,0.012827780786166278,20.45019481288147
92,20.45019481288147,20.4091093732227,0.09079983835877332,20.45019481288147
93,20.45019481288147,20.416906629294985,0.07728309639431595,20.45019481288147
94,20.45041136184505,20.428458401596277,0.04374293648092166,20.45041136184505
95,20.45041136184505,20.42637812852164,0.05471318355407928,20.45041136184505
96,20.450453520628805,20.40426839708315,0.12080312269478995,20.450453520628805
97,20.450453520628805,20.438029028688355,0.018346109054301785,20.450453520628805
98,20.45104022041023,20.42270033719264,0.07370245647825376,20.45104022041023
99,20.451073696355365,20.436842469595238,0.033331400364481706,20.451073696355365
100,20.451073696355365,20.41617972057442,0.08209353667389967,20.451073696355365
101,20.451073696355365,20.421897619363584,0.07172918032672254,20.451073696355365
102,20.451073696355365,20.42667201563422,0.06541621075512,20.451073696355365
103,20.451516500914714,20.428040211787227,0.062331132087639844,20.451516500914714
104,20.451516500914714,20.43410858346314,0.027806941778532036,20.451516500914714
105,20.451516500914714,20.433249813981032,0.033789367377809625,20.451516500914714
106,20.45162445262068,20.437142200165514,0.027341765666397958,20.45162445262068
107,20.45191132176663,20.439386629916708,0.013543294341395862,20.45191132176663
108,20.45191132176663,20.418528794155982,0.06809298781166515,20.45191132176663
109,20.45191132176663,20.440711988938308,0.009554007434430243,20.45191132176663
110,20.45191132176663,20.420258324697027,0.09678238397669181,20.45191132176663
111,20.45191132176663,20.41848907813634,0.0823948327948427,20.45191132176663
112,20.45191132176663,20.38790216157361,0.1995056624539152,20.45191132176663
113,20.45191132176663,20.426285190984842,0.06285225468193115,20.45191132176663
114,20.452036781720288,20.42641855066153,0.04492791660178809,20.452036781720288
115,20.452147920524894,20.442043261489285,0.00804245693625725,20.452147920524894
116,20.452147920524894,20.4369980368302,0.028806654442274454,20.452147920524894
117,20.452147920524894,20.43441007589295,0.058161033569421344,20.452147920524894
118,20.452147920524894,20.41718570273099,0.11589840694865768,20.452147920524894
119,20.452147920524894,20.43207636276966,0.053681137775320444,20.452147920524894
120,20.452147920524894,20.442111737934507,0.008326641420540922,20.452147920524894
121,20.452147920524894,20.423237831214905,0.054727147220044396,20.452147920524894
122,20.452147920524894,20.43269995830253,0.050821695515931506,20.452147920524894
123,20.452147920524894,20.415020694621738,0.07895423202222354,20.452147920524894
124,20.452480575882994,20.420577198429633,0.06323967012805284,20.452480575882994
125,20.452604892250186,20.43055478595537,0.061654283306787384,20.452604892250186
126,20.452604892250186,20.420549470341786,0.06563532230108435,20.452604892250186
127,20.452604892250186,20.413525181537494,0.09770416452061514,20.452604892250186
128,20.452604892250186,20.43972875457516,0.01439952308079223,20.452604892250186
129,20.452604892250186,20.42923756837412,0.05687518088945707,20.452604892250186
130,20.452604892250186,20.44061326581059,0.00844417209604281,20.452604892250186
131,20.452604892250186,20.42652305662023,0.05228762274525052,20.452604892250186
132,20.452604892250186,20.399937253378678,0.13097241479672866,20.452604892250186
133,20.452604892250186,20.432589137966506,0.048763427701312506,20.452604892250186
134,20.452604892250186,20.421359915773234,0.07953735781252617,20.452604892250186
135,20.452604892250186,20.423810088132974,0.0746899555234148,20.452604892250186
136,20.452604892250186,20.418785307633918,0.10637387735617265,20.452604892250186
137,20.452604892250186,20.414419735064968,0.15095882096121874,20.452604892250186
138,20.452604892250186,20.4323201423967,0.029114100624587278,20.452604892250186
139,20.452604892250186,20.421850639687282,0.07505890619015333,20.452604892250186
140,20.452604892250186,20.43418387478721,0.05096049850303625,20.452604892250186
141,20.452604892250186,20.435394757883053,0.04433133151986855,20.452604892250186
142,20.452604892250186,20.42180363169447,0.08091351743596265,20.452604892250186
143,20.452604892250186,20.406934477168953,0.11130773237874295,20.452604892250186
144,20.452604892250186,20.41960751025101,0.07601930571557462,20.452604892250186
145,20.452604892250186,20.426986360609522,0.05631224337326588,20.452604892250186
146,20.452604892250186,20.42704903673925,0.041290797232384546,20.452604892250186
147,20.452604892250186,20.42527953130401,0.08469560082217661,20.452604892250186
148,20.452604892250186,20.425036198944962,0.08177432434006608,20.452604892250186
149,20.452604892250186,20.423310275138064,0.09131229017883544,20.452604892250186
