objective,directivity_dbi,cone_power,cone_power_ratio,cone_power_percent,sll_db,min_spacing_mm,peak_theta_deg,peak_phi_deg,steering_efficiency,gain_at_target_dbi,target_theta_deg,target_phi_deg,grad_norm,iteration
112.62599484367306,16.26628808588731,0.08215747846180699,0.08215747846180699,8.2157478461807,0.7624327557044412,13.95110694698854,26.5,45.0,0.9651381206235573,16.112182781317337,30.0,45.0,55.5488874768886,26
112.88483832626916,16.26764365400358,0.07834034582724124,0.07834034582724124,7.834034582724124,0.805705028673285,13.993072301673239,27.000001907348633,45.0,0.9676022593460258,16.124612391666574,30.0,45.0,47.82541769715242,27
113.48842835636314,16.23723139182551,0.07212267807913411,0.07212267807913411,7.2122678079134115,0.9079941985834671,14.005743018988364,27.000001907348633,45.0,0.9736707569761216,16.12135265875098,30.0,45.0,48.63292553976682,28
114.32603230061972,16.166746388777167,0.06505690550516986,0.06505690550516986,6.505690550516986,1.074393775291524,13.991654783766252,27.5,45.0,0.9823655468529289,16.08947761532683,30.0,45.0,41.309326020904024,29
115.0947874343188,16.062802991115394,0.05942794416899832,0.05942794416899832,5.942794416899832,1.2961965659703212,13.957698321925637,28.5,45.0,0.9907245518628246,16.022332248036346,30.0,45.0,25.099699911032637,30
115.50231921623605,15.963997234646882,0.0570800404571837,0.0570800404571837,5.70800404571837,1.500033684323761,13.915389821332841,29.0,45.0,0.9955757872295918,15.94474049327687,30.0,45.0,16.97867446780605,31
115.75056793180732,15.891803028575378,0.05629085113547383,0.05629085113547383,5.629085113547383,1.7079493942478388,13.870712172164831,29.5,45.0,0.9986464718319126,15.885920748616066,30.0,45.0,9.10547610195956,32
115.866117161456,15.866117161459766,0.056183722037103395,0.056183722037103395,5.618372203710339,1.897126384195436,13.82966626514073,30.0,45.0,0.9999999999999624,15.866117161459766,30.0,45.0,6.2050530533208414,33
115.8875095220717,15.887509522075474,0.05605139428942979,0.05605139428942979,5.605139428942979,2.050786531207716,13.798155910483644,30.0,45.0,0.9999999999999623,15.887509522075474,30.0,45.0,6.075633346226891,34
115.83950278481429,15.925777747704927,0.055982592782388665,0.055982592782388665,5.598259278238866,2.179924412609813,13.775620276051143,30.5,45.0,0.9991731738287343,15.922185401940865,30.0,45.0,12.877669805584329,35
115.78812532139965,15.959180011339285,0.05619198647766327,0.05619198647766327,5.619198647766327,2.2787333175765805,13.767677746473789,30.5,45.0,0.9983607051872964,15.95205480267001,30.0,45.0,12.944086512035916,36
115.67911664382012,15.969765060249884,0.05698553452625222,0.05698553452625222,5.698553452625222,2.362069855699389,13.773206685298076,31.0,45.0,0.9972146507947095,15.95765156434917,30.0,45.0,21.71461866591195,37
115.61021266238346,15.964845077586528,0.05793408694857992,0.05793408694857992,5.793408694857992,2.412400945076021,13.797416647600134,31.0,45.0,0.9966015212711504,15.95006053526842,30.0,45.0,21.987750017182343,38
115.61967258140385,15.968517145819654,0.05827799094984415,0.05827799094984415,5.827799094984415,2.421251615977324,13.83873064677665,31.0,45.0,0.9966569829619156,15.953974285212286,30.0,45.0,22.156554865789982,39
115.74077381417126,16.006958729623992,0.0573743900820304,0.0573743900820304,5.73743900820304,2.378162385162191,13.895683016595578,31.0,45.0,0.997449077543082,15.995866059863054,30.0,45.0,22.061194966584146,40
115.94584947683751,16.089381297783493,0.05527157976778994,0.05527157976778994,5.527157976778994,2.281373260339632,13.96686629085659,30.5,45.0,0.9986244617806332,16.083403298774183,30.0,45.0,13.070333746630949,41
116.1548686245003,16.195718966716488,0.05282012179925957,0.05282012179925957,5.282012179925958,2.158372808606966,14.044556263991907,30.5,45.0,0.9996085024303465,16.194018381465632,30.0,45.0,12.555090824920326,42
116.31124667058795,16.311246670591405,0.0505956203764687,0.0505956203764687,5.05956203764687,2.0211764027293464,14.128066185923005,30.0,45.0,0.9999999999999655,16.311246670591405,30.0,45.0,5.0585532230949815,43
116.40682905538347,16.414561781270628,0.04900733827593973,0.04900733827593973,4.900733827593973,1.8967584363457444,14.21025320597413,29.5,45.0,0.9999258913578278,16.414239919600696,30.0,45.0,8.504785931588899,44
116.40033017126392,16.49806347999982,0.04798436452757976,0.04798436452757976,4.798436452757976,1.806238287137718,14.284499334253534,29.5,45.0,0.9990633635775859,16.493993813505327,30.0,45.0,8.57271401489304,45
116.39537082498461,16.561814470418827,0.047324335065882656,0.047324335065882656,4.732433506588266,1.7409626244716814,14.351316898825214,29.5,45.0,0.9984048934518528,16.55488147979934,30.0,45.0,8.64913939819187,46
116.36573988650953,16.61327188750699,0.04686456508606572,0.04686456508606572,4.686456508606572,1.6978912584682062,14.411196131217709,29.0,45.0,0.9976278246437836,16.60295742213117,30.0,45.0,17.287856870328675,47
116.3711620303304,16.65001027783199,0.04630784735407158,0.04630784735407158,4.630784735407158,1.6901160272831441,14.45778382724957,29.0,45.0,0.9973277281589062,16.638389214439776,30.0,45.0,17.353187990382647,48
116.42808864064692,16.676421508916615,0.04557481619819996,0.04557481619819996,4.557481619819996,1.7124811634067285,14.492107073102305,29.0,45.0,0.9976201500674922,16.66607363389771,30.0,45.0,17.39906477368043,49
116.51986504115871,16.696169013182544,0.04468787957418729,0.04468787957418729,4.468787957418729,1.7599157349999694,14.515165690347727,29.5,45.0,0.9983104007047469,16.688824970684017,30.0,45.0,8.71148272975484,50
116.58109898077136,16.721818261729833,0.04404696929855517,0.04404696929855517,4.404696929855517,1.7991725233243108,14.535009291480696,29.5,45.0,0.9986514150196556,16.715957478805805,30.0,45.0,8.656705068203763,51
116.65113756273492,16.748928001182403,0.04341647881912476,0.04341647881912476,4.341647881912476,1.8434747132142166,14.55195948225049,29.5,45.0,0.9990628160802746,16.74485595470746,30.0,45.0,8.578150178468192,52
116.72715956877927,16.77485635366957,0.04278325997995099,0.04278325997995099,4.2783259979951,1.893543245312011,14.566333943927063,29.5,45.0,0.9995428887779214,16.772870690987133,30.0,45.0,8.483539386198347,53
116.7971392499018,16.79713924990493,0.04211678242288902,0.04211678242288902,4.211678242288902,1.9508278462759387,14.578442191555334,30.0,45.0,0.9999999999999687,16.79713924990493,30.0,45.0,3.741528113356194,54
116.82219725437255,16.822197254375684,0.04151742897147307,0.04151742897147307,4.151742897147307,1.9985336532922942,14.596015399444932,30.0,45.0,0.9999999999999687,16.822197254375684,30.0,45.0,3.678532549559089,55
116.84636334845277,16.8463633484559,0.04089242831773648,0.04089242831773648,4.089242831773648,2.037016392441067,14.618665401255702,30.0,45.0,0.9999999999999687,16.8463633484559,30.0,45.0,3.631093699512039,56
116.86980296733698,16.869802967340103,0.040145798955057294,0.040145798955057294,4.0145798955057295,2.067684528729245,14.646018708351653,30.0,45.0,0.9999999999999687,16.869802967340103,30.0,45.0,3.5975768402837076,57
116.89407380033845,16.894073800341573,0.03920910527411189,0.03920910527411189,3.9209105274111886,2.090977049963229,14.677717410163032,30.0,45.0,0.9999999999999687,16.894073800341573,30.0,45.0,3.5658380717479816,58
116.92109117020416,16.92109117020729,0.03806796428961819,0.03806796428961819,3.8067964289618192,2.1067169087937856,14.713419473237701,30.0,45.0,0.9999999999999687,16.92109117020729,30.0,45.0,3.5208733299853376,59
116.9520886896515,16.952088689654637,0.03676973216487422,0.03676973216487422,3.6769732164874216,2.114626132067284,14.752798653194583,30.0,45.0,0.9999999999999688,16.952088689654637,30.0,45.0,3.452359241260891,60
116.98706585957449,16.9870658595776,0.035409620005384425,0.035409620005384425,3.5409620005384426,2.1147341250580105,14.795544330566399,30.0,45.0,0.9999999999999689,16.9870658595776,30.0,45.0,3.358557321407578,61
117.02488808973344,17.024888089736518,0.03410275667396492,0.03410275667396492,3.410275667396492,2.107518379866719,14.841361463706543,30.0,45.0,0.9999999999999691,17.024888089736518,30.0,45.0,3.2459259773737803,62
117.0638684485499,17.063868448552974,0.032953779413985855,0.032953779413985855,3.2953779413985855,2.093787165714609,14.88997063093666,30.0,45.0,0.9999999999999694,17.063868448552974,30.0,45.0,3.125555338127844,63
117.10248548447572,17.10248548447876,0.032034348771686594,0.032034348771686594,3.203434877168659,2.0744353221132252,14.941107970068513,30.0,45.0,0.9999999999999696,17.10248548447876,30.0,45.0,3.0081937103579413,64
117.13990399707649,17.139903997079493,0.031374751249243334,0.031374751249243334,3.1374751249243333,2.050228071338586,14.994524815267752,30.0,45.0,0.9999999999999698,17.139903997079493,30.0,45.0,2.8999334382929374,65
117.17610944625015,17.17610944625315,0.03096988607409892,0.03096988607409892,3.096988607409892,2.021713550360612,15.049986964949037,30.0,45.0,0.99999999999997,17.17610944625315,30.0,45.0,2.8004624325933554,66
117.19907487867968,17.212210928877585,0.03079426537119102,0.03079426537119102,3.079426537119102,1.989825600971209,15.107273693799609,29.5,45.0,0.9998741072930007,17.2116641493796,30.0,45.0,8.254692134455423,67
117.21017082084694,17.242316965702248,0.030547216736665012,0.030547216736665012,3.054721673666501,1.9759767950362306,15.157696904897806,29.5,45.0,0.9996919203424082,17.24097878660612,30.0,45.0,8.280471007017464,68
117.23207644106591,17.26690490515098,0.030203199771241532,0.030203199771241532,3.0203199771241533,1.9774511154141865,15.201801955813739,29.5,45.0,0.9996662139240831,17.26545504865762,30.0,45.0,8.280459949406879,69
117.26428672444752,17.28683730942633,0.02975236088282204,0.02975236088282204,2.975236088282204,1.9928252986255326,15.240124528240644,29.5,45.0,0.9997838810896161,17.2858986154859,30.0,45.0,8.255589132364166,70
117.30253888887026,17.302538888873237,0.029197629063225917,0.029197629063225917,2.9197629063225916,2.0211001316598645,15.273189496520038,30.0,45.0,0.9999999999999704,17.302538888873237,30.0,45.0,2.539188502891202,71
117.32189976192991,17.321899761932883,0.028830845162468036,0.028830845162468036,2.8830845162468037,2.040687868210554,15.310299014349054,30.0,45.0,0.9999999999999704,17.321899761932883,30.0,45.0,2.506834205855408,72
117.34313353890315,17.34313353890611,0.02863589311389393,0.02863589311389393,2.863589311389393,2.0518460664363154,15.35113390040935,30.0,45.0,0.9999999999999704,17.34313353890611,30.0,45.0,2.4667043290481825,73
117.3655040375254,17.36550403752836,0.02859195338879637,0.02859195338879637,2.859195338879637,2.055694102320016,15.395388696197953,30.0,45.0,0.9999999999999704,17.36550403752836,30.0,45.0,2.4255524969491744,74
117.38863177188341,17.388631771886363,0.028670671774064797,0.028670671774064797,2.8670671774064798,2.0531571276400666,15.442772162452668,30.0,45.0,0.9999999999999705,17.388631771886363,30.0,45.0,2.386777975608516,75
117.41252707105721,17.41252707106016,0.028838572167028093,0.028838572167028093,2.8838572167028094,2.044940362465927,15.493007418965071,30.0,45.0,0.9999999999999705,17.41252707106016,30.0,45.0,2.3497433202731797,76
117.42920420805886,17.437791444290877,0.029063064304676405,0.029063064304676405,2.9063064304676405,2.0319437692766544,15.545831709080769,29.5,45.0,0.9999177019439225,17.437434013666618,30.0,45.0,8.24255108255245,77
117.44826692621456,17.457420678886347,0.029020461994944898,0.029020461994944898,2.9020461994944897,2.0365313487973142,15.591774265465599,29.5,45.0,0.9999122725932746,17.457039666887106,30.0,45.0,8.253701822333333,78
117.47210000081847,17.472100000821413,0.028719437461475514,0.028719437461475514,2.8719437461475517,2.05695178289803,15.631434834364326,30.0,45.0,0.9999999999999706,17.472100000821413,30.0,45.0,2.3138402640553353,79
117.48990006555911,17.489900065562054,0.028474168601424498,0.028474168601424498,2.8474168601424497,2.0694963284852497,15.67477599213354,30.0,45.0,0.9999999999999706,17.489900065562054,30.0,45.0,2.312218293707069,80
117.51009347694011,17.510093476943062,0.02828453479017663,0.02828453479017663,2.828453479017663,2.074513331963728,15.721496375987236,30.0,45.0,0.9999999999999706,17.510093476943062,30.0,45.0,2.298246334246438,81
117.53216694793404,17.532166947936986,0.028159670550608244,0.028159670550608244,2.8159670550608245,2.0727749803100664,15.771307319269237,30.0,45.0,0.9999999999999706,17.532166947936986,30.0,45.0,2.2757165463107696,82
117.54614197212506,17.556044271565487,0.028112489523194922,0.028112489523194922,2.811248952319492,2.065439457612877,15.823932774131055,29.5,45.0,0.9999050987117561,17.555632100949442,30.0,45.0,8.313834536764343,83
117.56761641496148,17.573622621401924,0.0278381689198549,0.0278381689198549,2.78381689198549,2.0757700295630634,15.869415390320638,29.5,45.0,0.9999424378978783,17.573372625173647,30.0,45.0,8.3237312145195,84
117.58593486028154,17.585934860284468,0.02736609234944558,0.02736609234944558,2.736609234944558,2.1026659741278477,15.908392433783947,30.0,45.0,0.9999999999999707,17.585934860284468,30.0,45.0,2.2873468651533497,85
117.60097912498534,17.600979124988292,0.02704168501074483,0.02704168501074483,2.7041685010744834,2.1208795709783255,15.95133592785093,30.0,45.0,0.9999999999999706,17.600979124988292,30.0,45.0,2.309364542111163,86
117.61855804964878,17.61855804965173,0.02685624028330158,0.02685624028330158,2.685624028330158,2.130817165945475,15.997926468871567,30.0,45.0,0.9999999999999706,17.61855804965173,30.0,45.0,2.317882014315635,87
117.63858681045984,17.63858681046277,0.026798653896714476,0.026798653896714476,2.6798653896714475,2.133176220331512,16.04785677904979,30.0,45.0,0.9999999999999707,17.63858681046277,30.0,45.0,2.3128075644230917,88
117.66082543731625,17.660825437319172,0.02685623188857358,0.02685623188857358,2.685623188857358,2.1286930555540264,16.100831775772658,30.0,45.0,0.9999999999999707,17.660825437319172,30.0,45.0,2.2954808502847834,89
117.6777619922569,17.68523416033706,0.027015567924661588,0.027015567924661588,2.7015567924661585,2.118426198103508,16.15656863290094,29.5,45.0,0.9999283884793845,17.684923144318454,30.0,45.0,8.448442136812243,90
117.69725141171136,17.703547327504516,0.02693185973617178,0.02693185973617178,2.6931859736171777,2.127523353469095,16.20452843107773,29.5,45.0,0.9999396613935124,17.703285272360112,30.0,45.0,8.469158149888427,91
117.71628843902123,17.716288439024158,0.02662815051255916,0.02662815051255916,2.662815051255916,2.154546390325059,16.24540016161395,30.0,45.0,0.9999999999999707,17.716288439024158,30.0,45.0,2.305625749649097,92
117.73186750238993,17.731867502392863,0.026451393259768547,0.026451393259768547,2.6451393259768547,2.1727329550143297,16.29029437154188,30.0,45.0,0.9999999999999707,17.731867502392863,30.0,45.0,2.3269135197726514,93
117.74996978693682,17.74996978693975,0.02638097296074419,0.02638097296074419,2.6380972960744193,2.1824587083615374,16.33888313295955,30.0,45.0,0.9999999999999707,17.74996978693975,30.0,45.0,2.335838587616772,94
117.77050281936945,17.770502819372368,0.02639997246866153,0.02639997246866153,2.639997246866153,2.184366021082324,16.390850261307712,30.0,45.0,0.9999999999999708,17.770502819372368,30.0,45.0,2.3323430822906985,95
117.79328896477688,17.79328896477979,0.026495550778500004,0.026495550778500004,2.6495550778500006,2.179127232711697,16.445891418406188,30.0,45.0,0.9999999999999708,17.79328896477979,30.0,45.0,2.316962523860973,96
117.79951347995595,17.818856083550884,0.02665886642289922,0.02665886642289922,2.665886642289922,2.168256999513099,16.50371414724103,29.5,45.0,0.9998146254258062,17.81805093737531,30.0,45.0,8.643902461330297,97
117.81833857427841,17.8375607516443,0.026560549029646184,0.026560549029646184,2.6560549029646183,2.177802246248837,16.55315080926245,29.5,45.0,0.999815779555612,17.83676061871723,30.0,45.0,8.670612861301365,98
117.84989596421477,17.849895964217673,0.026231430218046064,0.026231430218046064,2.6231430218046063,2.206091341933991,16.5949441642339,30.0,45.0,0.9999999999999709,17.849895964217673,30.0,45.0,2.3334149040109624,99
117.86587183708795,17.86587183709087,0.026016814060576172,0.026016814060576172,2.601681406057617,2.2255240370872027,16.640888209137053,30.0,45.0,0.9999999999999709,17.86587183709087,30.0,45.0,2.354645237109187,100
117.8844971238335,17.884497123836407,0.025903315806279692,0.025903315806279692,2.590331580627969,2.2360437419566397,16.690642211969394,30.0,45.0,0.9999999999999709,17.884497123836407,30.0,45.0,2.3621505278226005,101
117.90554623564279,17.905546235645694,0.025881715271553567,0.025881715271553567,2.5881715271553567,2.238394523521602,16.743875683985955,30.0,45.0,0.9999999999999709,17.905546235645694,30.0,45.0,2.35707103606224,102
117.91649949339961,17.92930859578731,0.025945329664200992,0.025945329664200992,2.594532966420099,2.233845655360162,16.800268768995473,29.5,45.0,0.999877240673209,17.92877542607871,30.0,45.0,8.800266030005616,103
117.93977225866192,17.946007449328793,0.025776860529514993,0.025776860529514993,2.577686052951499,2.250505145657358,16.848082264709294,29.5,45.0,0.9999402433684089,17.945747921821024,30.0,45.0,8.818214535378054,104
117.95692287096884,17.956922870971745,0.025411442547328654,0.025411442547328654,2.5411442547328655,2.287437592090862,16.888093013121058,30.0,45.0,0.9999999999999709,17.956922870971745,30.0,45.0,2.4034248905537936,105
117.97130876464283,17.97130876464574,0.025176927783550844,0.025176927783550844,2.517692778355084,2.313696820821315,16.93266960592322,30.0,45.0,0.9999999999999709,17.97130876464574,30.0,45.0,2.432836859939332,106
117.98875953158657,17.98875953158948,0.025051198366728953,0.025051198366728953,2.5051198366728955,2.3297690074882387,16.981441359292905,30.0,45.0,0.9999999999999709,17.98875953158948,30.0,45.0,2.445941300206232,107
118.00904112108476,18.009041121087673,0.025016565742275888,0.025016565742275888,2.5016565742275887,2.336434757450185,17.034046765248224,30.0,45.0,0.9999999999999709,18.009041121087673,30.0,45.0,2.4440513693838426,108
118.03186148307914,18.031861483082036,0.02505968639523012,0.02505968639523012,2.505968639523012,2.334495929792418,17.090134253702477,30.0,45.0,0.999999999999971,18.031861483082036,30.0,45.0,2.4287131251220595,109
118.056892920613,18.056892920615876,0.025171239834968526,0.025171239834968526,2.5171239834968526,2.3247640111397163,17.14936287991933,30.0,45.0,0.9999999999999711,18.056892920615876,30.0,45.0,2.4015976693744356,110
118.05777875644009,18.084916406790867,0.025345295326758756,0.025345295326758756,2.5345295326758754,2.309181121776474,17.211402947621536,29.5,45.0,0.9997399200924343,18.083786747196648,30.0,45.0,9.056412696904827,111
118.07432979002509,18.104787860133673,0.02528282025696026,0.02528282025696026,2.528282025696026,2.3177380430099057,17.26373236294235,29.5,45.0,0.9997080982801309,18.103519962012,30.0,45.0,9.091422347713197,112
118.10718899072809,18.11716068106255,0.025013355076750128,0.025013355076750128,2.501335507675013,2.3484426092068706,17.307194944777187,29.5,45.0,0.9999044336872154,18.116745622006544,30.0,45.0,9.087547676701043,113
118.12374674641791,18.12374674642081,0.02457885622668706,0.02457885622668706,2.457885622668706,2.4008876540445496,17.342632299604567,30.0,45.0,0.999999999999971,18.12374674642081,30.0,45.0,2.468694340477777,114
118.13439661772662,18.13439661772952,0.02427463912061484,0.02427463912061484,2.427463912061484,2.4405734516202764,17.383340481469617,30.0,45.0,0.999999999999971,18.13439661772952,30.0,45.0,2.51720280517108,115
118.1486578871465,18.1486578871494,0.024074263546867068,0.024074263546867068,2.4074263546867067,2.4678700756246634,17.428903904509205,30.0,45.0,0.999999999999971,18.1486578871494,30.0,45.0,2.54629040138951,116
118.16633834620811,18.166338346211013,0.023960487850340502,0.023960487850340502,2.39604878503405,2.4836425715424455,17.478913750580716,30.0,45.0,0.999999999999971,18.166338346211013,30.0,45.0,2.557069746740263,117
118.18713860298709,18.187138602989986,0.023923410822663697,0.023923410822663697,2.3923410822663698,2.4888123715784243,17.53296933568096,30.0,45.0,0.999999999999971,18.187138602989986,30.0,45.0,2.5511371332855135,118
118.21069674350129,18.21069674350417,0.023958117732299722,0.023958117732299722,2.395811773229972,2.4843320797614514,17.59067935251791,30.0,45.0,0.9999999999999711,18.21069674350417,30.0,45.0,2.5302860885686838,119
118.23661921588791,18.2366192158908,0.024062373404372724,0.024062373404372724,2.4062373404372726,2.4711651437075597,17.651663000710904,30.0,45.0,0.9999999999999711,18.2366192158908,30.0,45.0,2.496362389719408,120
118.26060319123296,18.264665141213207,0.02423476609074827,0.02423476609074827,2.423476609074827,2.4504413874103244,17.715551011749568,29.5,45.0,0.9999610711898483,18.264496072248125,30.0,45.0,9.316019249449148,121
118.27548175668883,18.28472416164049,0.024213348045905126,0.024213348045905126,2.4213348045905128,2.4579432565343247,17.768811647144737,29.5,45.0,0.999911422972299,18.284339459458934,30.0,45.0,9.35378284640608,122
118.29691110529333,18.2969111052962,0.024023371933186984,0.024023371933186984,2.4023371933186985,2.4907761310995142,17.81235706724609,30.0,45.0,0.9999999999999712,18.2969111052962,30.0,45.0,2.4839066853760157,123
118.31277643439104,18.31277643439391,0.02393299317261527,0.02393299317261527,2.393299317261527,2.511939567403403,17.860474729582307,30.0,45.0,0.9999999999999712,18.31277643439391,30.0,45.0,2.5013206264998007,124
118.33170701348939,18.331707013492267,0.023920541663049386,0.023920541663049386,2.3920541663049386,2.521938651095168,17.91275290625447,30.0,45.0,0.9999999999999712,18.331707013492267,30.0,45.0,2.5017885857083253,125
118.35339623477579,18.353396234778653,0.02396971507024362,0.02396971507024362,2.396971507024362,2.5217082890762352,17.96878757658974,30.0,45.0,0.9999999999999714,18.353396234778653,30.0,45.0,2.4868056758978923,126
118.36047228626823,18.360472286271104,0.023882992897713038,0.023882992897713038,2.388299289771304,2.530683879182145,17.987547480000025,30.0,45.0,0.9999999999999714,18.360472286271104,30.0,45.0,2.4880478830679533,127
118.36066023746986,18.360660237472736,0.023741155139324448,0.023741155139324448,2.374115513932445,2.5412016098610106,17.987547480000025,30.0,45.0,0.9999999999999714,18.360660237472736,30.0,45.0,2.493062603260353,128
118.36175673057225,18.361756730575124,0.023628838023499018,0.023628838023499018,2.3628838023499017,2.5453770339559227,17.987547480000025,30.0,45.0,0.9999999999999714,18.361756730575124,30.0,45.0,2.4888514267148243,129
118.3636567581997,18.36365675820257,0.023547415227029946,0.023547415227029946,2.3547415227029944,2.543845716952213,17.987547480000025,30.0,45.0,0.9999999999999714,18.36365675820257,30.0,45.0,2.4763707259820626,130
118.36623799313622,18.3662379931391,0.023499939877534518,0.023499939877534518,2.349993987753452,2.5372404800175707,17.987547480000025,30.0,45.0,0.9999999999999714,18.3662379931391,30.0,45.0,2.456649923711732,131
118.3693742358598,18.369374235862658,0.02348984400179201,0.02348984400179201,2.348984400179201,2.526179771968124,17.987547480000025,30.0,45.0,0.9999999999999715,18.369374235862658,30.0,45.0,2.4307054529937586,132
118.37294410992753,18.372944109930383,0.023519894394562008,0.023519894394562008,2.351989439456201,2.5112588034114527,17.987547480000025,30.0,45.0,0.9999999999999715,18.372944109930383,30.0,45.0,2.399494930272461,133
