generation,best_fitness,mean_fitness,std_fitness,best_directivity_dbi
0,101.95188863706393,38.257247426229426,24.8238503582564,13.681275248517004
1,107.26251004475286,50.6374661030629,26.881899764381057,13.913740081431271
2,111.47072383060811,61.976955475860535,26.65730780420761,13.334724602602675
3,111.47072383060811,67.14022868008264,24.444131292283462,13.334724602602675
4,111.47072383060811,68.64285545410408,24.110502577875494,13.334724602602675
5,111.47072383060811,73.58933000096722,23.37414029345206,13.334724602602675
6,111.47072383060811,77.39727404316871,21.421905191884537,13.334724602602675
7,114.39851754714117,80.31349336893182,20.396668225113984,15.152170709796602
8,114.39851754714117,84.49686024136409,19.080685937096213,15.152170709796602
9,114.39851754714117,86.45677399932502,18.4024904151377,15.152170709796602
10,114.39851754714117,90.65800136537973,16.854931111082784,15.152170709796602
11,114.39851754714117,92.48970433428437,17.22897906677963,15.152170709796602
12,114.39851754714117,95.22061748386393,16.70980229276227,15.152170709796602
13,114.39851754714117,98.18668703382217,13.467824898083075,15.152170709796602
14,114.39851754714117,101.05700232093663,11.194900607426613,15.152170709796602
15,114.39851754714117,102.65874683411921,10.203046733520361,15.152170709796602
16,115.1287934595827,104.91670280775557,9.276478162247034,15.67053371633412
17,115.1287934595827,105.66890111763321,8.62263208330786,15.67053371633412
18,115.1287934595827,107.85140996717277,7.451789846893451,15.67053371633412
19,115.1287934595827,108.48045990686313,7.026483692532494,15.67053371633412
20,115.1287934595827,109.89061454863108,4.434906274554583,15.67053371633412
21,115.1287934595827,110.48651677954341,3.952533744025265,15.67053371633412
22,115.1287934595827,110.99686133045839,3.6910735393565273,15.67053371633412
23,115.1287934595827,111.79678993530753,2.574603196786425,15.67053371633412
24,115.1287934595827,112.04617779763635,2.0754134308926595,15.67053371633412
25,115.1287934595827,112.35661597390632,1.8796668489856545,15.67053371633412
26,115.1287934595827,112.74715912947782,1.7304071726046062,15.67053371633412
27,115.26696929806714,113.04824668349873,1.5817119706099352,15.39744920277434
28,115.26696929806714,113.3109422525382,1.170987360235352,15.39744920277434
29,115.27910197540018,113.59259470955429,1.0883533125961993,15.282693552724961
30,115.27910197540018,113.64774360221216,1.0490046072330497,15.282693552724961
31,115.27910197540018,113.73112468008134,1.032124801906657,15.282693552724961
32,115.27910197540018,113.7851386344852,1.0584266927696886,15.282693552724961
33,115.27910197540018,113.86601118400954,1.0150550267980543,15.282693552724961
34,115.27910197540018,113.89313055890611,0.9817817090364003,15.282693552724961
35,115.27910197540018,114.02652016673223,0.9096562479888409,15.282693552724961
36,115.5258636768125,114.04753051852495,0.9193950903076193,15.585092969522965
37,115.5258636768125,114.07533143129824,0.8950132417880172,15.585092969522965
38,115.5258636768125,114.12620792100272,0.9011635115820413,15.585092969522965
39,115.5435564873383,114.24868198262988,0.8579411737363186,15.87705863120636
40,115.5435564873383,114.3154837057714,0.7699973930455385,15.87705863120636
41,115.56330495224982,114.3912654363586,0.7429716999925587,15.78571930714647
42,115.56330495224982,114.42846266207711,0.7253084615153552,15.78571930714647
43,115.56330495224982,114.48892763761073,0.6765056849860555,15.78571930714647
44,115.93481181505041,114.58862503076402,0.6967893766841394,16.094344986976065
45,115.93481181505041,114.62125254680916,0.6809643957366296,16.094344986976065
46,115.93481181505041,114.67992752873259,0.6570219824226067,16.094344986976065
47,115.93481181505041,114.7374313677803,0.6110828311894038,16.094344986976065
48,115.93481181505041,114.73774767576474,0.6111113507143806,16.094344986976065
49,116.02247900129743,114.7915605068587,0.6461694460907932,16.3958876127534
50,116.37481859283632,114.90114084750641,0.7084152001441459,16.39936638929222
51,116.37481859283632,115.01303174412595,0.7515543293069668,16.39936638929222
52,116.37481859283632,115.02698259327514,0.7601868767378629,16.39936638929222
53,116.37481859283632,115.10494107126745,0.6874091798619326,16.39936638929222
54,116.37481859283632,115.1672078080185,0.656856845370327,16.39936638929222
55,116.37481859283632,115.21063590274127,0.6270990427873226,16.39936638929222
56,116.37481859283632,115.31545471924775,0.5706611365188019,16.39936638929222
57,116.37481859283632,115.38431035750062,0.5109446734151246,16.39936638929222
58,116.37481859283632,115.50207527626004,0.4409418190641837,16.39936638929222
59,116.37481859283632,115.54334219350727,0.4363674934161645,16.39936638929222
60,116.37481859283632,115.64415778461068,0.4134675274364095,16.39936638929222
61,116.37481859283632,115.67319886893799,0.3992110600098187,16.39936638929222
62,116.37481859283632,115.73832317627134,0.40457040368177294,16.39936638929222
63,116.37481859283632,115.79926217109119,0.30567585289247856,16.39936638929222
64,116.47462389126724,115.91881664443642,0.2901718491407123,16.475011631021275
65,116.64186860831472,115.98943906753371,0.28982118848747573,16.65432869022301
66,116.64186860831472,116.047908993716,0.2707558036309848,16.65432869022301
67,116.64692116332103,116.1420689080037,0.2655451045438177,16.648296122711
68,116.64692116332103,116.19520861058407,0.2210281999366081,16.648296122711
69,116.64692116332103,116.26166718364507,0.1786542372902365,16.648296122711
70,116.64692116332103,116.28315089233635,0.17096080784814865,16.648296122711
71,116.64692116332103,116.32753939934798,0.16555034925293277,16.648296122711
72,116.66697409438936,116.36426647092249,0.16089346793622744,16.762965600481397
73,116.7829521198465,116.42417728175069,0.1602174647748385,16.901624574812224
74,116.7829521198465,116.47658934699002,0.16754976787260387,16.901624574812224
75,116.78392604268353,116.54430148781914,0.14934017927499896,16.783926042686936
76,116.78392604268353,116.56071863405009,0.1531048198067426,16.783926042686936
77,116.82443831834246,116.58053892646987,0.14421069932829922,16.824438318345994
78,116.82443831834246,116.6075548530865,0.1310492441316274,16.824438318345994
79,116.82443831834246,116.62877180666321,0.12881918647327392,16.824438318345994
80,116.82443831834246,116.65136141570203,0.1178774596924558,16.824438318345994
81,116.82443831834246,116.66918411109577,0.10184908865179619,16.824438318345994
82,116.82443831834246,116.68219335319341,0.0863514480140292,16.824438318345994
83,116.82443831834246,116.696590441539,0.0702487735149779,16.824438318345994
84,116.84888248387395,116.71057078928757,0.0627543173555546,16.870105014641222
85,116.84888248387395,116.72214141305307,0.06500803543067765,16.870105014641222
86,116.84888248387395,116.7394067272438,0.06720038130333578,16.870105014641222
87,116.84888248387395,116.76247165492993,0.06077017796405565,16.870105014641222
88,116.88714829970078,116.77792606590818,0.05735424190936002,16.887148299704215
89,116.89584090895984,116.79498361988946,0.05077473931093648,16.895840908963248
90,116.89584090895984,116.81110348029195,0.04390867086713834,16.895840908963248
91,116.89584090895984,116.82168034513572,0.04030109108750304,16.895840908963248
92,116.89584090895984,116.82961027879054,0.03335062052377309,16.895840908963248
93,116.89584090895984,116.83650415139437,0.029268809386441948,16.895840908963248
94,116.89584090895984,116.84089609810034,0.02845297643551393,16.895840908963248
95,116.89897598364696,116.84530499976634,0.028352034710301326,16.898975983650345
96,116.90032865368593,116.85187139612128,0.02925647742350641,16.900328653689197
97,116.90032865368593,116.85675185662622,0.02796522683265883,16.900328653689197
98,116.91386794080624,116.86206214913953,0.025406786290754893,16.913867940809485
99,116.92204248775296,116.8685741208036,0.02740054618497113,16.922042487756272
100,116.92385354030749,116.87733930710887,0.027974722586646145,16.923853540310812
101,116.92385354030749,116.88272279012101,0.027803679869768963,16.923853540310812
102,116.92385354030749,116.88610217971416,0.025937939667218236,16.923853540310812
103,116.93331701925136,116.89446222569022,0.023285586532855226,16.933317019254673
104,116.93331701925136,116.89884901554609,0.021833612605666165,16.933317019254673
105,116.93497125266335,116.90196332874497,0.020079794012885316,16.934971252666724
106,116.93497125266335,116.90646988851684,0.015646358554870416,16.934971252666724
107,116.94190615841345,116.91094575602922,0.01613814841197102,16.941906158416767
108,116.94190615841345,116.91396288332224,0.01515149967422771,16.941906158416767
109,116.94190615841345,116.91503990516918,0.015649085261914313,16.941906158416767
110,116.94190615841345,116.91569490316903,0.015875882361049105,16.941906158416767
111,116.94215790634149,116.91865850799573,0.013585434673210425,16.942157906344764
112,116.94314113891546,116.9228295044747,0.01132832750281232,16.943141138918737
113,116.95552406389481,116.92461161532015,0.011900605164365485,16.95552406389805
114,116.95552406389481,116.92675105445782,0.011923891975409584,16.95552406389805
115,116.95552406389481,116.93031321592169,0.011632756690067686,16.95552406389805
116,116.95552406389481,116.93341819936045,0.00966063946328994,16.95552406389805
117,116.95552406389481,116.93560341088097,0.010249498615633118,16.95552406389805
118,116.95552406389481,116.93662088933142,0.010011025773141797,16.95552406389805
119,116.95552406389481,116.93851830642842,0.009660057291383112,16.95552406389805
120,116.95666590611235,116.94080409544364,0.009252362757298507,16.95666590611562
121,116.95977907381561,116.9423673028391,0.008680624117616654,16.959779073818886
122,116.95977907381561,116.94454016842778,0.008063079347485657,16.959779073818886
