iteration,best_fitness,mean_fitness,std_fitness,best_directivity_dbi,inertia_weight
74,117.8054997111669,113.62757858964278,19.580609394890487,17.821007076432924,0.6533333333333333
75,117.8054997111669,113.23154467178217,21.862113042417896,17.821007076432924,0.65
76,117.80939673276868,113.0846446917988,22.591927373237098,17.809396732772097,0.6466666666666667
77,117.80939673276868,113.24079313989482,22.159872047600025,17.809396732772097,0.6433333333333333
78,117.82011426316512,113.56105896381962,20.27766974500295,17.820114263168513,0.64
79,117.82011426316512,113.64025692810023,20.17450503268547,17.820114263168513,0.6366666666666667
80,117.82011426316512,113.0651525222642,22.885893016842612,17.820114263168513,0.6333333333333333
81,117.83644815854132,113.61820142781133,20.459522193095584,17.83644815854468,0.63
82,117.85024100818231,113.26462422877945,22.1172872156355,17.850241008185673,0.6266666666666667
83,117.8623058805573,114.09372689102277,18.316921607012464,17.86230588056065,0.6233333333333333
84,117.87462623352992,113.96112583819169,18.857514460723394,17.90079187903379,0.62
85,117.90275318717408,113.57951887338263,20.836724378666723,17.90275318717736,0.6166666666666667
86,117.90456896052785,112.76937433182262,24.854187714316282,17.904568960531098,0.6133333333333333
87,117.90456896052785,113.48750443283859,21.461013937563727,17.904568960531098,0.6100000000000001
88,117.90456896052785,114.05856703342947,18.79986836715808,17.904568960531098,0.6066666666666667
89,117.90746111341973,113.11544188935501,23.423192269744252,17.907461113422972,0.6033333333333333
90,117.90746111341973,113.41696626044079,21.85003555665921,17.907461113422972,0.6000000000000001
91,117.90984579299698,114.22483635692411,18.550001663071747,17.9098457930002,0.5966666666666667
92,117.90984579299698,113.85824202781416,19.893519800845407,17.9098457930002,0.5933333333333334
93,117.91236978213564,114.83654441659141,15.95040340432768,17.912369782138864,0.5900000000000001
94,117.91236978213564,115.52382773468821,16.162902505986487,17.912369782138864,0.5866666666666667
95,117.91236978213564,115.42928896820641,16.925063115231723,17.912369782138864,0.5833333333333334
96,117.91338247139946,115.84261566449524,13.864839697303987,17.913382471402688,0.5800000000000001
97,117.91338247139946,115.81799743198131,14.43922109542211,17.913382471402688,0.5766666666666667
98,117.91353792611145,115.6716514582713,15.445443545850402,17.913537926114667,0.5733333333333334
99,117.91487490025823,116.08985964326327,12.584081651347226,17.914874900261456,0.5700000000000001
100,117.91487490025823,115.52206119937897,16.707416788805354,17.914874900261456,0.5666666666666667
101,117.91527087363485,115.76731047102359,14.96359814368753,17.915270873638075,0.5633333333333334
102,117.9164446261889,115.45225664828588,17.18841989409988,17.916444626192135,0.56
103,117.91797512113263,115.55967766412898,16.494937386419867,17.917975121135857,0.5566666666666666
104,117.9182995623645,115.57504708671037,16.373037736576464,17.918299562367714,0.5533333333333333
105,117.9182995623645,115.42056134785584,17.469361115181396,17.918299562367714,0.55
106,117.9195741574796,115.99206869334331,13.466819713598719,17.91957415748283,0.5466666666666666
107,117.92003237794204,116.41337153566406,10.479039095518877,17.92003237794526,0.5433333333333333
108,117.92003237794204,115.53112320000902,16.7302010851987,17.92003237794526,0.54
109,117.92081902331395,115.95640233580453,13.758455346171626,17.921262309734708,0.5366666666666666
110,117.92081902331395,115.43043480421782,17.50499238457488,17.921262309734708,0.5333333333333334
111,117.92081902331395,115.78285946293283,15.022988008281697,17.921262309734708,0.53
112,117.92181563150518,115.71713371894641,15.494614455204834,17.921815631508412,0.5266666666666666
113,117.92228439914528,115.56438503881287,16.562261497844304,17.922284399148513,0.5233333333333334
114,117.92409159728211,115.23454341080003,18.916909606056464,17.92409159728534,0.52
115,117.92409159728211,115.32603895759549,18.27882614769989,17.92409159728534,0.5166666666666666
116,117.92409159728211,115.6735267942481,15.825398915820255,17.92409159728534,0.5133333333333334
117,117.92520234440764,115.509752425011,17.01276073899478,17.925202344410856,0.51
118,117.92520234440764,115.97326257935113,13.750594769428806,17.925202344410856,0.5066666666666667
119,117.92520234440764,115.84211839973618,14.671566355403721,17.925202344410856,0.5033333333333334
120,117.92538908124354,115.80746554465823,14.919166007710869,17.925389081246752,0.5
121,117.92561496950702,115.78394095593984,15.105927006523165,17.92561496951024,0.4966666666666667
122,117.92561496950702,115.72393805210483,15.530013381687821,17.92561496951024,0.49333333333333335
123,117.92579251750192,116.34909836826746,11.10578777972062,17.925792517505123,0.49000000000000005
124,117.92579251750192,115.26335249642159,18.793848906011515,17.925792517505123,0.4866666666666667
125,117.92614578274848,115.76958819096325,15.20986753787668,17.926193617848458,0.48333333333333334
126,117.92614578274848,115.66479830876979,15.946006897769584,17.926193617848458,0.48000000000000004
127,117.92614578274848,115.81937659091545,14.868934279028881,17.926193617848458,0.4766666666666667
128,117.9263513275649,115.59331822599961,16.477568551304376,17.926351327568113,0.47333333333333333
129,117.9263513275649,115.63829890353718,16.156681476934235,17.926351327568113,0.47000000000000003
130,117.92646046371254,115.59410347062467,16.472990926396072,17.926460463715756,0.4666666666666667
131,117.92661684841156,115.79477657950258,15.058022435674266,17.926616848414763,0.4633333333333334
132,117.92675865352379,117.06065759594877,6.108225484153414,17.92675865352701,0.46
133,117.92675865352379,116.08992455009819,12.969133101182907,17.92675865352701,0.45666666666666667
134,117.92675865352379,115.69923305494747,15.735271636890582,17.92675865352701,0.45333333333333337
135,117.92675865352379,115.9895865529421,13.683968685378112,17.92675865352701,0.45
136,117.92675865352379,115.56761475511564,16.66830497951016,17.92675865352701,0.4466666666666667
137,117.92675865352379,115.91524061460545,14.212932329532167,17.92675865352701,0.44333333333333336
138,117.92675865352379,115.88091328499033,14.456908512918707,17.92675865352701,0.44
139,117.92675865352379,115.65930351128014,16.027694118984446,17.92675865352701,0.4366666666666667
140,117.92702506733494,116.01830954126982,13.486531250269971,17.927038718092007,0.43333333333333335
141,117.92702506733494,115.58423707318357,16.55497485989734,17.927038718092007,0.43000000000000005
142,117.92702506733494,115.89511699952051,14.36156698969676,17.927038718092007,0.4266666666666667
143,117.92702506733494,116.32892976004386,11.292795109846216,17.927038718092007,0.42333333333333334
144,117.92702506733494,115.53108543411818,16.935277720384807,17.927038718092007,0.42000000000000004
145,117.92702506733494,115.51162147411746,17.072246204560805,17.927038718092007,0.4166666666666667
146,117.92702506733494,115.84761705442885,14.698830715267182,17.927038718092007,0.41333333333333333
147,117.92702506733494,115.62092255315231,16.30182086728722,17.927038718092007,0.41000000000000003
148,117.92702506733494,115.74708721180345,15.40934426196593,17.927038718092007,0.4066666666666667
149,117.92702506733494,115.80832988065377,14.97849486393714,17.927038718092007,0.4033333333333334
