iteration,best_fitness,mean_fitness,std_fitness,best_directivity_dbi,inertia_weight
0,0.8455499685118322,0.6473486788758576,0.1065914026488874,16.589118085779234,0.9
1,0.8899541927552997,0.7564843005438179,0.09575085351482057,18.549080665747766,0.8966666666666667
2,0.8899541927552997,0.8179818663378808,0.05686480797300568,18.549080665747766,0.8933333333333333
3,0.8942233177650696,0.8358387191899295,0.035715971204777465,17.17445307690087,0.89
4,0.9045548746472605,0.850903129833041,0.023769187653769164,17.680549138454452,0.8866666666666667
5,0.9045548746472605,0.8673196781891158,0.02152687722467503,17.680549138454452,0.8833333333333333
6,0.905253310979418,0.8641262906889,0.02302145235683453,17.571181021795816,0.88
7,0.9135162969212045,0.8777099227883645,0.018191183688362526,18.266414423770595,0.8766666666666667
8,0.9144755618904146,0.8816446271439992,0.02388851008316631,18.431240585454518,0.8733333333333334
9,0.9169501844382423,0.8874067733445392,0.02562361405475085,18.20543711223202,0.87
10,0.9210776478500329,0.8867205200890215,0.027612276971324866,18.038677897422385,0.8666666666666667
11,0.9238813298003438,0.8948868599964159,0.0218741487630872,17.935184669541414,0.8633333333333334
12,0.9259792350543197,0.900013768315346,0.01649903839172887,18.00950725273954,0.86
13,0.9265227241126719,0.8989939154682975,0.01792527793499188,18.122333088391148,0.8566666666666667
14,0.9283331586959626,0.9037716791242392,0.018458441335090735,18.039420374647538,0.8533333333333334
15,0.9291956557461545,0.8984631681672872,0.027961103800847417,17.840507029407984,0.85
16,0.9298033916919596,0.9096187931551711,0.017719963520675713,17.857687149353815,0.8466666666666667
17,0.9338281106297318,0.9095959114124685,0.014330377143424984,17.900922937241404,0.8433333333333334
18,0.9338281106297318,0.9108799725893576,0.01638946317996287,17.900922937241404,0.8400000000000001
19,0.9363029119707161,0.9106537907225356,0.01902663597960141,17.792348778107637,0.8366666666666667
20,0.9363029119707161,0.9158570737693392,0.015645845602291337,17.792348778107637,0.8333333333333334
21,0.9391825759481542,0.9150814647849107,0.016043678345077816,17.803566282879014,0.8300000000000001
22,0.9423872300370112,0.9197212724591879,0.016833903937726782,18.295438991212357,0.8266666666666667
23,0.9423872300370112,0.9165141016744983,0.02315334527322405,18.295438991212357,0.8233333333333334
24,0.9427878079264346,0.9165643554173295,0.01631293507004825,18.463704611557784,0.8200000000000001
25,0.944222531113668,0.9203739346670259,0.01913966576253703,18.693339276633793,0.8166666666666667
26,0.9497712969130983,0.9256939983783891,0.023033250953190344,18.428959140677208,0.8133333333333334
27,0.9497712969130983,0.9223286230699174,0.022005984053515844,18.428959140677208,0.81
28,0.9501397555729072,0.9294513340968361,0.01617813427862846,18.404888913814936,0.8066666666666666
29,0.9527963835001505,0.9281927612636375,0.01727068457449489,18.300925924695495,0.8033333333333333
30,0.9527963835001505,0.9306174319049073,0.019000739204949133,18.300925924695495,0.8
31,0.9527963835001505,0.9316558905307983,0.016056612661394565,18.300925924695495,0.7966666666666666
32,0.9549410153588299,0.9330130574571905,0.017680746814920358,18.415778129164956,0.7933333333333333
33,0.9549410153588299,0.9354353707458382,0.017754893180264533,18.415778129164956,0.79
34,0.9549410153588299,0.9339866137085733,0.014914423173069997,18.415778129164956,0.7866666666666667
35,0.9549410153588299,0.938526848242597,0.013817238265790158,18.415778129164956,0.7833333333333333
36,0.9549410153588299,0.9363228435290043,0.02030941962819879,18.415778129164956,0.78
37,0.9559162804773306,0.939485272787145,0.020456027796630638,18.633768963345354,0.7766666666666667
38,0.9573043407596961,0.9425925066904075,0.013025579335548558,18.393015514657076,0.7733333333333333
39,0.9611781895033235,0.9437345679739295,0.016860834668539323,18.503165587667525,0.77
40,0.9611781895033235,0.9449258867798827,0.012406280271542149,18.503165587667525,0.7666666666666667
41,0.9611781895033235,0.9459653867607414,0.011575951233390508,18.503165587667525,0.7633333333333334
42,0.961319110869397,0.9497620735971688,0.009383005438198566,18.4739325404388,0.76
43,0.964167246894328,0.9508630932810896,0.010080550367889842,18.619086925038122,0.7566666666666667
44,0.964167246894328,0.9508021258469239,0.016126813611891052,18.619086925038122,0.7533333333333334
45,0.964167246894328,0.9511910218347097,0.011236501916899828,18.619086925038122,0.75
46,0.9643661014339548,0.9556128719044157,0.007045128105651434,18.681486340328362,0.7466666666666667
47,0.9643661014339548,0.9536602271898946,0.012387956249376537,18.681486340328362,0.7433333333333334
48,0.9643661014339548,0.9566944158037086,0.006400356778252368,18.681486340328362,0.74
49,0.9643661014339548,0.9568223089345671,0.006770851202721824,18.681486340328362,0.7366666666666667
50,0.9649466484962423,0.9581468623403728,0.006235835414129505,18.689423738392566,0.7333333333333334
51,0.9654023707916826,0.9591330965753957,0.004783809465419371,18.65521346178329,0.73
